NUMBER,ACCREDITATION NUMBER,REGION,NAME OF FACILITY,ADDRESS (Street/Barangay),TOWN/CITY,CONTACT NO.,HOL NAME (Head Of Laboratory),EMAIL,LABORATORY EMAIL,O.R. Number,"INCORRECT
METH","INCORRECT
THC","INCORRECT 
TOTAL","RESULT: 
WITH OR WITHOUT CONCERN",RESULT: REMARKS,"REMARKS:
PASSED / FAILED",SCORE,CERTIFICATE NO. ,
3,03-0349-23-PIBS-R,3,SAINT ZACHARIA CLINICAL LABORATORY,"SR8 BUILDING, MC ARTHUR HIGHWAY, MALIGAYA, TARLAC CITY",TARLAC ,09422811004/ ,"NICK R. FERNANDEZ, MD",st.zacharia.cl@gmail.com,st.zacharia.cl@gmail.com,5219318,1,0,1,,,PASSED,Excellent,SDTLPT-23-030201,E
3,03-0020-23-PIBS-R,3,XCEL LABORATORY AND DIAGNOSTIC CENTER,"02 ANW BUILDING, HILARRIO ST. CUTCUT 1 , TARLAC CITY (BESIDE TARLAC CITY HALL)",TARLAC ,09296735807/ 09454061722/ 09602108282/ (045) 925 6058,"NICK R. FERNANDEZ, MD",xcellabdia@gmail.com,xcellabdia@gmail.com,5217385,1,1,2,,,PASSED,Excellent,SDTLPT-23-030202,E
3,03-0017-23-PIBS-R,3,R. DE C. GALVEZ MEDICAL CENTER INC. ,"CAGAYAN VALLEY ROAD, SAN JUAN SAN ILDEFONSO", BULACAN,09225957180/ (044) 7970510 LOC. 105,"GABRIEL J. CRUZ, MD",rdecgalvez_laboratory@yahoo.com,rdecgalvez_laboratory@yahoo.com,5217387,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-23-030203,HS
3,03-0006-23-PIBS-R,3,FIRST LINE HEALTHCARE DIAGNOSTIC CENTER,"STALL 1-3,9-11 KONTIKI BLDG., TL PLAZA,MC ARTHUR HIGHWAY,BRGY PULUNGBULU,ANGELES",PAMPANGA,09673475007/(045)436-0180,"MICHELLE T. MIRANDA, MD",clinicallab@firstlinehealthcareph.com,clinicallab@firstlinehealthcareph.com,5217388,1,0,1,,,PASSED,Excellent,SDTLPT-23-030204,E
3,03-1522-23-PIBS-R,3,ANA LIZA SOLOMON-LOPEZ HEALTHCARE DIAGNOSTIC CLINIC,"UNIT C 1/F CHUA BLDG 97-F. TA„EDO ST. POBLACION TARLAC CITY, TARLAC (NEAR CATHEDRAL CHURCH)",TARLAC ,09756972078; (045) 6285312,"NICK R. FERNANDEZ, MD",lopezanaliza75@gmail.com,lopezanaliza75@gmail.com,5217386,0,2,2,,,PASSED,Excellent,SDTLPT-23-030205,E
3,03-0586-22-PIBS-R,3,LACEDA MEDICAL CLINIC,"BLDG 494 REMYFIELD CMPD. CBD AREA SUBIC BAY FREEPORT ZONE, OLONGAPO CITY",ZAMBALES,09178375355/ (047) 250 2380,"JOSEPH B. LACEDA, MD",lacedamedical2012@yahoo.com/lacedamedicalclinic2018@gmail.com,lacedamedical2012@yahoo.com/lacedamedicalclinic2018@gmail.com,5217391,4,2,6,,,PASSED,Acceptable,SDTLPT-23-030206,A
3,03-1757-23-PIBS-R,3,LN LABORATORY AND DIAGNOSTIC CENTER ,"DR. GONZALES ST. TIBAG , BALIUAG CITY",BULACAN,09190045421/ 044 766 5812,"RHODERICK M. CRUZ, MD",Lnlaboratory8@gmail.com,Lnlaboratory8@gmail.com,5218609,1,1,2,,,PASSED,Excellent,SDTLPT-23-030207,E
3,03-1647-23-PIBS-R,3,LN LABORATORY AND DIAGNOSTIC CENTER ,"MC ARTHUR HIGHWAY, SAN MATIAS, STO. TOMAS CITY",PAMPANGA,09190045421/ 0453017288,"RHODERICK M. CRUZ, MD",lnpampanga2.0@gmail.com,lnpampanga2.0@gmail.com,5218610,3,1,4,,,PASSED,Highly Satisfactory,SDTLPT-23-030208,HS
3,03-1450-23-PIBS-R,3,LN LABORATORY CLINIC,"LOT 21 BLOCK 66 BRGY. BAGONG BUHAY 1, CITY OF SAN JOSE DEL MONTE",BULACAN,09326529967/044-3097433/09178409972,"RHODERICK M. CRUZ, MD",melisarobellonguevan0214@gmail.com,melisarobellonguevan0214@gmail.com,5218611,4,0,4,,,PASSED,Highly Satisfactory,SDTLPT-23-030209,HS
3,03-0642-23-PIBS-R,3,RIDON'S ST. JUDE MEDICAL CENTER CORPORATION,"62 18TH ST. CORNER HARRIS ST., EAST BAJAC BAJAC, OLANGAPO CITY",ZAMBALES,09176263278/09233822146/(047)-222-5833 LOC. 102-103,"EMIL BRYAN M. GARCIA, MD",rsjmcclinlab@yahoo.com,rsjmcclinlab@yahoo.com,5217924,0,1,1,,,PASSED,Excellent,SDTLPT-23-030210,E
3,03-0664-23-PIBS-R,3,HI-PRECISION DIAGNOSTIC CENTER INC.-BALIUAG (AMIHAN MEDICALVENTURES),"ROYAL STONEA HOLDING BLDG,BAGONG NAYON, BALIUAG CITY",BULACAN,09178007686/ 09175771197/ (044) 7660280,"MARIA LOURDES P. SANTOS, MD",hpbaliuag.lab@hi-precision.com.ph,hpbaliuag.lab@hi-precision.com.ph,5220543,1,3,4,,,PASSED,Highly Satisfactory,SDTLPT-23-030211,HS
3,03-0007-23-PFSS-R,3,HI-PRECISION DIAGNOSTICS BALAGTAS BRANCH,"BALAGTAS TOWN CENTER, G/F LS-135, MC ARTHUR HIGHWAY, BRGY. BOROL 1ST, BALAGTAS CITY",BULACAN,09209382670 / 09176336051/ 09175771197 (044) 7620866,"MARIA LOURDES P. SANTOS, MD",hpbalagtas.lab@hi-precision.com.ph,hpbalagtas.lab@hi-precision.com.ph,5220544,3,0,3,,,PASSED,Highly Satisfactory,SDTLPT-23-030212,HS
3,03-1470-23-PFSS-R,3,HI-PRECISION DIAGNOSTIC CENTER INC.-MALOLOS,"G/F BLDG SHELL MCARTHUR HIGHWAY SUMAPANG MATANDA, MALOLOS CITY",BULACAN,09178327185/ (044) 7951554 / 09338182036,"MARIA LOURDES P. SANTOS, MD",hpmalolos.lab@hi-precision.com.ph,hpmalolos.lab@hi-precision.com.ph,5220545,3,0,3,,,PASSED,Highly Satisfactory,SDTLPT-23-030213,HS
3,03-0008-23-PFSS-R,3,"HI-PRECISION DIAGNOSTICS SAN JOSE, NUEVA ECIJA","CDCP TOWER, MAHARLIKA HIGHWAY, BRGY. MALASIN, SAN JOSE CITY",NUEVA ECIJA,09189623952/(044)1005 LOC. 791/09178569010,"IRMA GRACE B. BAUTISTA-CAPINIG, MD",hpsjne.lab@hi-precision.com.ph,hpsjne.lab@hi-precision.com.ph,5220530,1,0,1,,,PASSED,Excellent,SDTLPT-23-030214,E
3,03-0670-23-PIBS-R,3,HI-PRECISION DIAGNOSTIC,"KM114 CRESCENT BLDG. MAHARLIKA HWY. BRGY. ZULUETA, ZULUETA ST., CABANATUAN",NUEVA ECIJA,09178333364/940-9404(044),"IRMA GRACE B. BAUTISTA-CAPINIG, MD",hpcabanatuan.lab@hi-precision.com.ph,hpcabanatuan.lab@hi-precision.com.ph,5220531,2,0,2,,,PASSED,Excellent,SDTLPT-23-030215,E
3,03-0598-22-PFSS-R,3,MIKROLAB DIAGNOSTIC LABORATORY AND HEALTH CLINIC,"MABINI EXTENSION, CABANATUAN CITY",NUEVA ECIJA,09175531800/ 0444047944/ 09088800125,"EMEDITA L. REYES, MD",mikrolabdt2021@gmail.com,mikrolabdt2021@gmail.com,5219895,1,0,1,,,PASSED,Excellent,SDTLPT-23-030216,E
3,03-0588-23-PIBS-R,3,NEW WORLD DIAGNOSTICS - BALIUAG BRANCH,"NO. 5 B.S. AQUINO AVE., BAGONG NAYON, BALIUAG CITY",BULACAN,09176366481/ 87908888 LOC. 261,"PAULO GIOVANNI L. MENDOZA, MD",baliwag@nwdi.com.ph,baliwag@nwdi.com.ph,5224603,1,3,4,,,PASSED,Highly Satisfactory,SDTLPT-23-030217,HS
3,03-0601-22-PIBS-R,3,MPM DIAGNOSTIC LABORATORY,"IBAYO ST., BRGY. OMBOY, ABUCAY CITY, BATAAN (BESIDE PUREGOLD ABUCAY)",BATAAN,09060964258/ 09209458864/ 047-2373495,"GERALDINE M. AGPES, MD",maryannpereymilana2003@gmail.com,maryannpereymilana2003@gmail.com,5223100,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-23-030218,HS
3,03-1777-23-PFSS-R,3,PHCL DIAGNOSTIC CLINIC,"BONA ST., STA CRUZ, LUBAO CITY",PAMPANGA,9258744969,"KATHRYNA LESLEY T. AYRO, MD",phclclinic@gmail.com,phclclinic@gmail.com,5223098,0,1,1,,,PASSED,Excellent,SDTLPT-23-030219,E
3,03-0611-22-PFSS-R,3,PASTRANA CLINICAL LABORATORY,"251 BANGA 1STY, PLARIDEL CITY",BULACAN,09196259657/ 044 7951622,"RHODERICK M. CRUZ, MD",pastranaclinlab1998@gmail.com,pastranaclinlab1998@gmail.com,5222887,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-23-030220,HS
3,03-0538-23-PFSS-I,3,JETT-NELLE DRUG TESTING LABORATORY ,"3RD FLOOR LANDBANK BLDG. BAYANIHAN, GAPAN CITY",NUEVA ECIJA,09173294187 / 044-8061147 ,"EMEDITA L. REYES, MD",jlen_rmt01@yahoo.com,jlen_rmt01@yahoo.com,5223140,2,0,2,,,PASSED,Excellent,SDTLPT-23-030221,E
3,03-0240-23-PIBS-R,3,GRACE DIAGNOSTIC LABORATORY ,"26 DEL PILAR ST. MAHARLIKA HIGHWAY, STA. ROSA CITY",NUEVA ECIJA,9088639321,"JOHN DENNIS DG. MACAPAGAL, MD",gracebacal20123@gmail.com,gracebacal20123@gmail.com,5223138,4,0,4,,,PASSED,Highly Satisfactory,SDTLPT-23-030222,HS
3,03-1311-23-PIBS-R,3,QUEST DIAGNOSTIC INC. ,"SALOMERO ST. CORNER VICTOR ST. MCARTHUR HWY, BRGY BALIBAGO, ANGELES CITY",PAMPANGA,09176260911; 09175359417,"EMILIANO G. DELA CRUZ, MD",questphillab@gmail.com,questphillab@gmail.com,5224091,1,2,3,,,PASSED,Highly Satisfactory,SDTLPT-23-030223,HS
3,03-0643-22-GIBS-R,3,TARLAC DRUG RECOVERY CLINIC AND DRUG TESTING LAB,"HOSP. DRIVE SAN VICENTE TARLAC PROVINCIAL HOSP. COMPD, BRGY. SAN VICENTE",TARLAC,9209814801,"NICK R. FERNANDEZ, MD",tdrcdtl@gmail.com,tdrcdtl@gmail.com,5227081,0,1,1,,,PASSED,Excellent,SDTLPT-23-030224,E
3,03-0011-23-PFSS-R,3,JT2 HEALTH NETWORK INC.,"50 MAC ARTHUR HIGHWAY, BRGY. SAOG (NEAR PUTO POPULAR), MARILAO CITY",BULACAN,09958491639/ (044) 482062,"ROMIL M. AGUIRRE, MD",laboratory@thehealthnetwork.ph,laboratory@thehealthnetwork.ph,5230136,3,3,6,,,PASSED,Acceptable,SDTLPT-23-030225,A
3,03-1025-23-PIBS-R,3,SJ ORBE MEDICAL AND LABORATORY CLINIC,"#36 GEN PACHECO ST. CALUARIO, MEYCAUAYAN CITY",BULACAN,0917-8443289/(044)3087875/09209739859,"MARICEL R. RIBO, MD",orbeclamorsusan@yahoo.com,orbeclamorsusan@yahoo.com,5230194,1,4,5,,,PASSED,Highly Satisfactory,SDTLPT-23-030226,HS
3,03-1524-22-PIBS-I,3,"UNICARE DIAGNOSTICS, INC.","101-103 FRED'S BUILDING, MCARTHUR HIGHWAY, BRGY. DOLORES (IN FRONT OF GOOD SHEPHERD MEMORIAL PARK), SAN FERNANDO CITY, PAMPANGA",PAMPANGA,09354645945/ 09691261076,"MICHELLE T. MIRANDA, MD",unicarediagnosticsinc@gmail.com,unicarediagnosticsinc@gmail.com,5229557,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-23-030227,HS
3,03-1661-23-PIBS-R,3,ST. ALBERT MEDICAL AND DIAGNOSTIC CLINIC,"GF, MELANIO BLDG., MAHARLIKA HIWAY COR. GABALDON ST., MA. THERESA, CABANATUAN CITY",NUEVA ECIJA,09176269623/(044)3299132,"MAR-JAY S. GULAPA, MD",stalbertmdc2@gmail.com,stalbertmdc2@gmail.com,5229561,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-23-030228,HS
3,03-0205-23-PIBS-R,3,CENTRIA MEDICAL SERVICES AND DIAGNOSTIC CENTER,"153 PASEO DEL CONGRESO STREET, BRGY. LIANG, MALOLOS CITY",BULACAN,09363841461; (044) 7924450; 09055092766,"VENERACION P. MUNAR, MD",centriamedlab@gmail.com,centriamedlab@gmail.com,5229410,2,5,7,,,PASSED,Acceptable,SDTLPT-23-030229,A
3,03-0587-23-PFSS-R,3,MJ SCREENLAB DRUG TESTING CENTER,"2A PENA BLDG. LICAROS AVENUE. BRGY BANGA,MEYCAUAYAN CITY",BULACAN,09173791681/ 091776224219,"GABRIEL J. CRUZ, MD",mjscreenlab@gmail.com,mjscreenlab@gmail.com,5228179,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-23-030230,HS
3,03-0001-23-PFSS-R,3,ARELLES HEALTH CARE LABORATORY,"75 IBAYO ST, OMBOY, ABUCAY CITY, BATAAN",BATAAN,09778215781; 09209458564,"GERALDINE M. AGPES, MD",gie2rain@yahoo.com/helerileadecastro@yahoo.com,gie2rain@yahoo.com/helerileadecastro@yahoo.com,5226161,1,1,2,,,PASSED,Excellent,SDTLPT-23-030231,E
3,03-0563-23-PIBS-R,3,MERIAN DIAGNOSTIC LABORATORY,"2468 ST JOHN ST. VILLENA SUBD SAN VICENTE, APALIT CITY",PAMPANGA,09184979193/ 045-6520175,"GONZALO B. ROMAN, MD",meriandxl@gmail.com,meriandxl@gmail.com,5226157,0,2,2,,,PASSED,Excellent,SDTLPT-23-030232,E
3,03-0519-23-PFSS-R,3,MIH DRUG TESTING CENTER,"625 PARZON SQUARE BLDG., 3F STALL H. STO. ROSARIO ST. BRGY STO DOMINGO, ANGELES CITY",PAMPANGA,09108503945; 09228735141,"ROMMEL G. MALONZO, MD",threegirlsdtc@yahoo.com,threegirlsdtc@yahoo.com,5226087,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-23-030233,HS
3,03-0646-23-PIBS-R,3,SAGIP BIE DRUG TESTING LABORATORY,"CLDRC COMPOUND , BRGY STO. NINO, MAGALANG CITY",PAMPANGA,9175159985,"LARA MAE A. ANGELES, MD",thelmee_0414@yahoo.com.ph,thelmee_0414@yahoo.com.ph,5232663,1,1,2,,,PASSED,Excellent,SDTLPT-23-030234,E
3,03-0522-23-PIBS-R,3,JASMINE LABORATORY,"BLOCK6 LOT29 AREA F SAN PEDRO SAPANG PALAY, SAN JOSE DEL MONTE CITY",BULACAN,0449130985 / 09175370339,"ARTURO C. LOPEZ JR., MD",marin7569@yahoo.com and gillian62975@gmail.com,marin7569@yahoo.com and gillian62975@gmail.com,5231699,0,0,0,,,PASSED,Excellent,SDTLPT-23-030235,E
3,03-1648-22-PIBS-R,3,TESTA HEALTH MEDICAL AND DIAGNOSTIC CENTER,"ALEXANDRA BUILDING, TINIO ST. SAN VICENTE, GAPAN CITY",NUEVA ECIJA,09328778636/09175746328,"MARY ANN V. DELA CRUZ, MD",sheilamarieaglubat@yahoo.com,sheilamarieaglubat@yahoo.com,5231300,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-23-030236,HS
3,03-0628-23-PIBS-R,3,MVA CLINICAL LABORATORY AND DIAGNOSTIC CLINIC ,"MACARTHUR HIGHWAY, MARILAO CITY (INFRONT OF TOYOTA MARILAO 2ND FLOOR OF RCS PHARMACY)",BULACAN,9176395928/ 09273569142,"MARILYN P. CALILUNG, MD",mvalab_8@yahoo.com,mvalab_8@yahoo.com,5231440,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-23-030237,HS
3,03-0657-23-PIBS-R,3,SUBIC FAMILY CARE AND DIAGNOSTIC CENTER,"0229 RIZAL ST., BARACA-CAMACHILE, SUBIC CITY",ZAMBALES,09475242460/ 09189047921,"RICARDO E. ECLARIN, MD",rizamd_1007@yahoo.com,rizamd_1007@yahoo.com,5231438,4,0,4,,,PASSED,Highly Satisfactory,SDTLPT-23-030238,HS
3,03-0641-23-PIBS-R,3,QUALISTAT MEDICAL AND DIAGNOSTIC CENTER,"UNIT 3 ASC BUILDING MAC ARTHUR HIGH WAY STO. DOMINGO 2, CAPAS CITY",TARLAC,09178156691/ (044) 307000 LOC. 101,"NICK R. FERNANDEZ, MD",konicks76@yahoo.com,konicks76@yahoo.com,5230219,2,0,2,,,PASSED,Excellent,SDTLPT-23-030239,E
3,03-1825-23-PIBS-R,3,JHR MEDICAL AND DIAGNOSTIC CENTER,"195 QUEZON ST., POBLACION SUR, TALAVERA CITY",NUEVA ECIJA,09669866259/ 09189361754,"ELIZABETH JEREMMIE L. REYES-URSUA, MD",laboratoryreyes@gmail.com,laboratoryreyes@gmail.com,5230215,4,1,5,,,PASSED,Highly Satisfactory,SDTLPT-23-030240,HS
3,03-0589-22-PIBS-R,3,MAHARLIKA CAPA DENSON SPECIALTY CLINIC,"#3 QUIRINO HIGHWAY, ST. IGNATIUS ARCADE , BIGTE, NORZAGARAY CITY",BULACAN,9301245371,"FRON F. EDEN, MD",micdiagnosticclinic@gmail.com,micdiagnosticclinic@gmail.com,5234717,3,3,6,,,PASSED,Acceptable,SDTLPT-23-030241,A
3,03-1379-23-PIBS-R,3,NUEVA ECIJA DOCTORS HOSPITAL INC,"BRGY. H. CONCEPCION MAHARLIKA HIGHWAY, CABANATUAN CITY ",NUEVA ECIJA,(044)9605504; 09175127031; 09178966818,"ROLAN R. DELA ROSA, MD",rrrtambo@yahoo.com,rrrtambo@yahoo.com,5233502,3,4,7,,,PASSED,Acceptable,SDTLPT-23-030242,A
3,03-1852-23-PFSS-R,3,MEDISENSE LABORATORY CENTER INC.,"3RD FLOOR, GARCIA PLAZA BUILDING, MCARTHUR HIGHWAY, BRGY. DOLORES, SAN FERNANDO CITY",PAMPANGA,09186835035/ 0458884584/ 09178852062,"SUSANA P. QUIAOIT, MD",mslpampanga.lab@gmail.com,mslpampanga.lab@gmail.com,5233538,1,4,5,,,PASSED,Highly Satisfactory,SDTLPT-23-030243,HS
3,03-1141-23-PIBS-R,3,RAYOS-VALENTIN HOSPITAL INC.,"#5 BALTAZAR SUBD., POBLACION NORTE, PANIQUI CITY",TARLAC,09104284986/ 045 9310621 LOC. 117,"KIMMY R. VALENTIN, MD",leaadaogarellano@yahoo.com,leaadaogarellano@yahoo.com,5236146,1,1,2,,,PASSED,Excellent,SDTLPT-23-030244,E
3,03-1469-22-PIBS-R,3,SCZ MEDICAL CLINIC LABORATORY,"251 NATIONAL ROAD POBLACION SOUTH , STA. CRUZ CITY (BESIDE MAGIC MALL)",ZAMBALES,09283386994/ 09302108486,"RICARDO E. ECLARIN, MD",251sczmcl@gmail.com,251sczmcl@gmail.com,5236147,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-23-030245,HS
3,03-1832-23-PIBS-R,3,IDEAL HEALTH MEDICAL CLINICAL AND DIAGNOSTIC CENTER INC.,"STALL 7,8,9,17,18 5Js BUILDING, MACARTHUR HIGHWAY, BGY. DEL PILAR, CITY OF SAN FERNANDO",PAMPANGA,09565466667/ (047) 4076125,"MICHELLE T. MIRANDA, MD",idealhealthdiagnostics@gmail.com,idealhealthdiagnostics@gmail.com,5236171,0,3,3,,,PASSED,Highly Satisfactory,SDTLPT-23-030246,HS
3,03-1541-23-PIBS-R,3,NVCLARK DIAGNOSTIC LABORATORY ,"BUILDING 1C, BERTAPHIL I INDUSTRIAL PARK, JOSE ABAD SANTOS AVE CLARK FREEPORT ZONE, ANGELES CITY",PAMPANGA,09155477292/ (45) 4994652,"OLIVIA VICTORIA C. BONDOC, MD",nvclarkdlab@gmail.com ,nvclarkdlab@gmail.com ,5236284,2,4,6,,,PASSED,Acceptable,SDTLPT-23-030247,A
3,03-0960-22-PIBS-R,3,MEDNET LABORATORY AND DIAGNOSTIC CENTER,"M.D. RODRIGUEZ BLDG. CAPITOL DRIVE SAN JOSE, BALANGA CITY",BATAAN,09085345296 / 09175961134,"LUISITO  DJ. CELESTINO, MD",mednetlaboratory@gmail.com ,mednetlaboratory@gmail.com ,5236276,2,2,4,,,PASSED,Highly Satisfactory,SDTLPT-23-030248,HS
3,03-1296-22-PIBS-R,3,ANGELES MEDICAL CENTER,"641 RIZAL ST., LOURDES SUR, ANGELES CITY",PAMPANGA,09435241532/ (045) 6259411,"IMELDA FLORES-PALACOL, MD",laboratory@angelesmed.com,laboratory@angelesmed.com,5236282,1,3,4,,,PASSED,Highly Satisfactory,SDTLPT-23-030249,HS
3,03-0558-22-PIBS-R,3,CAREWISE DIAGNOSTIC LABORATORY,"3F JM MENDOZA BLDG KM 25 MAC ARTHUR HIGHWAY, LOLOMBOY, BOCAUE CITY",BULACAN,09175786270; 09228489523,"REYNALDO G. TORRES, MD",carewisediagnosticlaboratory@yahoo.com,carewisediagnosticlaboratory@yahoo.com,5236190,2,0,2,,,PASSED,Excellent,SDTLPT-23-030250,E
3,03-0592-22-PIBS-R,3,MEDHUB LAB DIAGNOSTIC AND MULTI SPECIALTY CLINIC ,"ROMAN HIGHWAY PALIHAN CENTRO, HERMOSA CITY ",BATAAN,09190730146 / 047-6136805/ 09175236482,"RICARDO E. ECLARIN, MD",medhubhermosa@gmail.com,medhubhermosa@gmail.com,5236175,3,3,6,,,PASSED,Acceptable,SDTLPT-23-030251,A
3,03-XXXX-XX-XXXX-X,3,C. MANAHAN LABORATORY SERVICES AND MEDICAL CLINIC,"GROUND FLR. M BUILDING , BRGY. CORAZON, CALUMPIT CITY",BULACAN,09176388295/ 0448154370,"SUSANA P. QUIAOIT, MD",manahan.medlab@gmail.com,manahan.medlab@gmail.com,5237057,0,1,1,,,PASSED,Excellent,SDTLPT-23-030252,E
3,03-0696-21-PIBS-R,3,MEDHUB MULTISPECIALTY AND DIAGNOSTIC CLINIC,"CAGAYAN VALLEY ROAD, OLD STA. RITA, SAN MIGUEL CITY, BULACAN",BULACAN,09175580222/ 09189047921,"RICARDO E. ECLARIN, MD",medhubsanmiguel@gmail.com,medhubsanmiguel@gmail.com,5235461,3,3,6,,,PASSED,Acceptable,SDTLPT-23-030253,A
3,03-1103-22-PIBS-R,3,HEALTH 1ST MEDICAL CLINIC AND DIAGNOSTIC LABORATORY,"ZONE 2, MALIWALO, TARLAC CITY, TARLAC (IN FRONT OF IGLESIA NI CRISTO) ",TARLAC,09178968558/(045)4910512/09173066160,"NICK R. FERNANDEZ, MD",labresults.health1st@gmail.com,labresults.health1st@gmail.com,5235146,3,5,8,,,PASSED,Acceptable,SDTLPT-23-030254,A
3,03-0504-23-PIBS-R,3,I MEDICAL HEALTHCARE CLINIC ,"G/F WBC  BLDG. MCARTHUR HIWAY IBAYO, MARILAO CITY,  BULACAN ",BULACAN,(044) 322-32-30 / 0917861918/ 09615065602,"JOSEPH MICHAEL ESPIRITU, MD",imedicalhealthcar2016@yahoo.com,imedicalhealthcar2016@yahoo.com,5235148,2,0,2,,,PASSED,Excellent,SDTLPT-23-030255,E
3,03-1779-23-PIBS-R,3,EZCARE MEDICAL AND DIAGNOSTICS,"896 J. LUNA CORNER SALAZAR ST., SANTO CRISTO, TARLAC CITY",TARLAC,09957692440/ 09253653213,"IKE MANUEL G. FLORES, MD",ezcarephl@gmail.com,ezcarephl@gmail.com,5235186,0,0,0,,,PASSED,Excellent,SDTLPT-23-030256,E
3,03-0888-22-PIBS-R,3,ANALYTICON LABORATORY ,"OLD WESLEYAN BLDG. MABINI ST. COR. QUIMSON ST. BRGY. QUEZON DISTRICT, CABANATUAN CITY",NUEVA ECIJA,(044) 456 9401/09361913802/ 09959334021,"JUANITA T. LACUESTA, MD",analyticonlab@yahoo.com,analyticonlab@yahoo.com,5235400,3,4,7,,,PASSED,Acceptable,SDTLPT-23-030257,A
3,03-1378-23-GIBS-R,3,SUBIC BAY DISPENSARY LABORATORY,"BUILDING 280 DEWEY AVENUE, SUBIC BAY FREEPORT ZONE, OLONGAPO CITY",ZAMBALES,091038555693/09274931003,"RICARDO E. ECLARIN, MD",subicdispensarylab2009@yahoo.com,subicdispensarylab2009@yahoo.com,5235540,2,1,3,,,PASSED,Highly Satisfactory,SDTLPT-23-030258,HS
3,03-0575-22-PIBS-R,3,ILAYA MEDICAL CLINIC LABORATORY,"LAUREL ST. SAN JOSE, BALANGA CITY, BATAAN",BATAAN,09300818401/0472375225/09178224219,"GABRIEL J. CRUZ, MD",ilayaclinic@yahoo.com,ilayaclinic@yahoo.com,5235535,1,1,2,,,PASSED,Excellent,SDTLPT-23-030259,E
3,03-0012-23-PIBS-R,3,MENDOZA DIAGNOSTIC CENTER,"930 ME NATIONAL ROAD, BRGY. TIBAG (INFRONT OF TOTAL GASOLINE STATION), PULILAN CITY, BULACAN",BULACAN,09383332349/(044) 7910271/09209739859,"MARICEL R. RIBO, MD",mendozadiagnostic@gmail.com,mendozadiagnostic@gmail.com,5235913,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-030260,HS
3,03-0193-23-PIBS-R,3,BRAIN CHILD DIAGNOSTIC CENTER,"2ND FLOOR ASM PLAZA MC ARTHUR HI WAY CANIOGAN, CALUMPIT CITY",BULACAN,09173053601 / 09228257547,"DENNIS JOSE S. CARBONELL, MD",brainchilddxcenter@yahoo.com,brainchilddxcenter@yahoo.com,5235179,1,4,5,,,PASSED,Highly Satisfactory,SDTLPT-23-030261,HS
3,03-0003-23-PIBS-R,3,AUSTRIAN POLYCLINIC AND DIAGNOSTIC CENTER,"#24 GONZALES, AVENUE, SAN JUAN, APALIT CITY",PAMPANGA,09974558382/ 045-649-4129,"MA.ANGELITA C. GUTTIEREZ, MD",apdcsanjuan@gmail.com,apdcsanjuan@gmail.com,5235178,2,3,5,,,PASSED,Highly Satisfactory,SDTLPT-23-030262,HS
3,03-0013-23-PIBS-R,3,MONOHEALTH DIAGNOSTICS CO.,"UNIT P. NORTHERN HILLS NATIONAL ROAD. MALHACAN, MEYCAUAYAN CITY",BULACAN,09778860241/ 09328899224,"JESSICA NICOLE C. SABIDO, MD",monohealth.diagnostics@gmail.com,monohealth.diagnostics@gmail.com,5235169,1,1,2,,,PASSED,Excellent,SDTLPT-23-030263,E
3,03-1857-23-PIBS-R,3,LONDON DRUG MART SUPER STORE CORP.,"AVENUE OF THE PHILIPPINES, BRGY. MALIGAYA, MARIVELES CITY",BATAAN,09209143650/ (047) 633-1665,"LUISITO  DJ. CELESTINO, MD",london.acctng@gmail.com,london.acctng@gmail.com,5254531,0,4,4,,,PASSED,Highly Satisfactory,SDTLPT-23-030264,HS
3,03-1405-23-PIBS-R,3,"MEDICUS DIAGNOSTIC CENTER SAN RAFAEL, BULACAN","UNIT 6, CASOBEY BLDG., GALAS MAASIM, SAN RAFAEL CITY",BULACAN,9754256808,"VOLTAIRE C. YABUT, MD",medicussanrafael@gmail.com,medicussanrafael@gmail.com,5235396,1,5,6,,,PASSED,Acceptable,SDTLPT-23-030265,A
6,05-0758-22-PIBS-R,5,PONAYO MEDICAL CLINIC AND DIAGNOSTIC LABORATORY,"J. LUKBAN CORNER TAFT STREET BRGY III, DAET CITY",CAMARINES SUR,9088883882,"EVELYN S. PONAYO,MD",eleanor_ponayo@yahoo.com,eleanor_ponayo@yahoo.com,5150920,0,5,5,,,PASSED,Highly Satisfactory,SDTLPT-23-050266,HS
6,05-0767-22-PFSS-R,5,QUEUE LYNX DRUG TESTING LAB. AND MEDICAL CLINIC,"HIWAY 1, ZONE 2, SAN ISIDRO, IRIGA CITY",CAMARINES SUR,09064121476 (054) 205-0740,"ANDY V. GIMPAYA,MD",qlynx07@yahoo.com,qlynx07@yahoo.com,5153099,3,3,6,,,PASSED,Acceptable,SDTLPT-23-050267,A
